rollout_id,pair_id,state_type,checkpoint_t,rollout_k,target_transition_success,generated_token_count
pair_pair_math500_006_recovery_ckpt_256_r_13,pair_math500_006,recovery,256,13,0,512
pair_pair_math500_006_recovery_ckpt_256_r_14,pair_math500_006,recovery,256,14,1,470
pair_pair_math500_006_recovery_ckpt_256_r_15,pair_math500_006,recovery,256,15,1,386
pair_pair_math500_006_recovery_ckpt_256_r_16,pair_math500_006,recovery,256,16,1,512
pair_pair_math500_007_control_ckpt_000_r_01,pair_math500_007,control,0,1,0,424
pair_pair_math500_007_control_ckpt_000_r_02,pair_math500_007,control,0,2,1,512
pair_pair_math500_007_control_ckpt_000_r_03,pair_math500_007,control,0,3,0,512
pair_pair_math500_007_control_ckpt_000_r_04,pair_math500_007,control,0,4,0,512
pair_pair_math500_007_control_ckpt_000_r_05,pair_math500_007,control,0,5,0,512
pair_pair_math500_007_control_ckpt_000_r_06,pair_math500_007,control,0,6,0,512
pair_pair_math500_007_control_ckpt_000_r_07,pair_math500_007,control,0,7,0,512
pair_pair_math500_007_control_ckpt_000_r_08,pair_math500_007,control,0,8,0,496
pair_pair_math500_007_control_ckpt_000_r_09,pair_math500_007,control,0,9,1,503
pair_pair_math500_007_control_ckpt_000_r_10,pair_math500_007,control,0,10,0,448
pair_pair_math500_007_control_ckpt_000_r_11,pair_math500_007,control,0,11,0,512
pair_pair_math500_007_control_ckpt_000_r_12,pair_math500_007,control,0,12,1,503
pair_pair_math500_007_control_ckpt_000_r_13,pair_math500_007,control,0,13,0,512
pair_pair_math500_007_control_ckpt_000_r_14,pair_math500_007,control,0,14,0,509
pair_pair_math500_007_control_ckpt_000_r_15,pair_math500_007,control,0,15,1,499
pair_pair_math500_007_control_ckpt_000_r_16,pair_math500_007,control,0,16,1,512
pair_pair_math500_007_control_ckpt_256_r_01,pair_math500_007,control,256,1,1,512
pair_pair_math500_007_control_ckpt_256_r_02,pair_math500_007,control,256,2,1,471
pair_pair_math500_007_control_ckpt_256_r_03,pair_math500_007,control,256,3,0,480
pair_pair_math500_007_control_ckpt_256_r_04,pair_math500_007,control,256,4,1,509
pair_pair_math500_007_control_ckpt_256_r_05,pair_math500_007,control,256,5,1,512
pair_pair_math500_007_control_ckpt_256_r_06,pair_math500_007,control,256,6,1,512
pair_pair_math500_007_control_ckpt_256_r_07,pair_math500_007,control,256,7,1,495
pair_pair_math500_007_control_ckpt_256_r_08,pair_math500_007,control,256,8,1,511
pair_pair_math500_007_control_ckpt_256_r_09,pair_math500_007,control,256,9,1,512
pair_pair_math500_007_control_ckpt_256_r_10,pair_math500_007,control,256,10,1,465
pair_pair_math500_007_control_ckpt_256_r_11,pair_math500_007,control,256,11,1,482
pair_pair_math500_007_control_ckpt_256_r_12,pair_math500_007,control,256,12,0,512
pair_pair_math500_007_control_ckpt_256_r_13,pair_math500_007,control,256,13,0,460
pair_pair_math500_007_control_ckpt_256_r_14,pair_math500_007,control,256,14,1,477
pair_pair_math500_007_control_ckpt_256_r_15,pair_math500_007,control,256,15,1,500
pair_pair_math500_007_control_ckpt_256_r_16,pair_math500_007,control,256,16,1,512
pair_pair_math500_007_recovery_ckpt_000_r_01,pair_math500_007,recovery,0,1,0,512
pair_pair_math500_007_recovery_ckpt_000_r_02,pair_math500_007,recovery,0,2,1,512
pair_pair_math500_007_recovery_ckpt_000_r_03,pair_math500_007,recovery,0,3,0,493
pair_pair_math500_007_recovery_ckpt_000_r_04,pair_math500_007,recovery,0,4,0,512
pair_pair_math500_007_recovery_ckpt_000_r_05,pair_math500_007,recovery,0,5,0,512
pair_pair_math500_007_recovery_ckpt_000_r_06,pair_math500_007,recovery,0,6,1,461
pair_pair_math500_007_recovery_ckpt_000_r_07,pair_math500_007,recovery,0,7,0,433
pair_pair_math500_007_recovery_ckpt_000_r_08,pair_math500_007,recovery,0,8,1,479
pair_pair_math500_007_recovery_ckpt_000_r_09,pair_math500_007,recovery,0,9,1,493
pair_pair_math500_007_recovery_ckpt_000_r_10,pair_math500_007,recovery,0,10,1,426
pair_pair_math500_007_recovery_ckpt_000_r_11,pair_math500_007,recovery,0,11,1,512
pair_pair_math500_007_recovery_ckpt_000_r_12,pair_math500_007,recovery,0,12,0,512
pair_pair_math500_007_recovery_ckpt_000_r_13,pair_math500_007,recovery,0,13,0,509
pair_pair_math500_007_recovery_ckpt_000_r_14,pair_math500_007,recovery,0,14,1,512
pair_pair_math500_007_recovery_ckpt_000_r_15,pair_math500_007,recovery,0,15,1,512
pair_pair_math500_007_recovery_ckpt_000_r_16,pair_math500_007,recovery,0,16,0,491
pair_pair_math500_007_recovery_ckpt_256_r_01,pair_math500_007,recovery,256,1,1,459
pair_pair_math500_007_recovery_ckpt_256_r_02,pair_math500_007,recovery,256,2,0,466
pair_pair_math500_007_recovery_ckpt_256_r_03,pair_math500_007,recovery,256,3,0,499
pair_pair_math500_007_recovery_ckpt_256_r_04,pair_math500_007,recovery,256,4,1,489
pair_pair_math500_007_recovery_ckpt_256_r_05,pair_math500_007,recovery,256,5,1,458
pair_pair_math500_007_recovery_ckpt_256_r_06,pair_math500_007,recovery,256,6,1,494
pair_pair_math500_007_recovery_ckpt_256_r_07,pair_math500_007,recovery,256,7,1,512
pair_pair_math500_007_recovery_ckpt_256_r_08,pair_math500_007,recovery,256,8,0,512
pair_pair_math500_007_recovery_ckpt_256_r_09,pair_math500_007,recovery,256,9,0,484
pair_pair_math500_007_recovery_ckpt_256_r_10,pair_math500_007,recovery,256,10,0,506
pair_pair_math500_007_recovery_ckpt_256_r_11,pair_math500_007,recovery,256,11,1,442
pair_pair_math500_007_recovery_ckpt_256_r_12,pair_math500_007,recovery,256,12,1,512
pair_pair_math500_007_recovery_ckpt_256_r_13,pair_math500_007,recovery,256,13,1,512
pair_pair_math500_007_recovery_ckpt_256_r_14,pair_math500_007,recovery,256,14,1,425
pair_pair_math500_007_recovery_ckpt_256_r_15,pair_math500_007,recovery,256,15,1,450
pair_pair_math500_007_recovery_ckpt_256_r_16,pair_math500_007,recovery,256,16,0,503
pair_pair_math500_008_control_ckpt_000_r_01,pair_math500_008,control,0,1,0,490
pair_pair_math500_008_control_ckpt_000_r_02,pair_math500_008,control,0,2,1,509
pair_pair_math500_008_control_ckpt_000_r_03,pair_math500_008,control,0,3,0,512
pair_pair_math500_008_control_ckpt_000_r_04,pair_math500_008,control,0,4,0,478
pair_pair_math500_008_control_ckpt_000_r_05,pair_math500_008,control,0,5,1,476
pair_pair_math500_008_control_ckpt_000_r_06,pair_math500_008,control,0,6,0,452
pair_pair_math500_008_control_ckpt_000_r_07,pair_math500_008,control,0,7,0,462
pair_pair_math500_008_control_ckpt_000_r_08,pair_math500_008,control,0,8,0,460
pair_pair_math500_008_control_ckpt_000_r_09,pair_math500_008,control,0,9,1,512
pair_pair_math500_008_control_ckpt_000_r_10,pair_math500_008,control,0,10,1,481
pair_pair_math500_008_control_ckpt_000_r_11,pair_math500_008,control,0,11,0,459
pair_pair_math500_008_control_ckpt_000_r_12,pair_math500_008,control,0,12,0,439
pair_pair_math500_008_control_ckpt_000_r_13,pair_math500_008,control,0,13,0,507
pair_pair_math500_008_control_ckpt_000_r_14,pair_math500_008,control,0,14,1,469
pair_pair_math500_008_control_ckpt_000_r_15,pair_math500_008,control,0,15,0,472
pair_pair_math500_008_control_ckpt_000_r_16,pair_math500_008,control,0,16,1,448
pair_pair_math500_008_control_ckpt_256_r_01,pair_math500_008,control,256,1,1,459
pair_pair_math500_008_control_ckpt_256_r_02,pair_math500_008,control,256,2,1,480
pair_pair_math500_008_control_ckpt_256_r_03,pair_math500_008,control,256,3,1,445
pair_pair_math500_008_control_ckpt_256_r_04,pair_math500_008,control,256,4,1,511
pair_pair_math500_008_control_ckpt_256_r_05,pair_math500_008,control,256,5,1,512
pair_pair_math500_008_control_ckpt_256_r_06,pair_math500_008,control,256,6,1,512
pair_pair_math500_008_control_ckpt_256_r_07,pair_math500_008,control,256,7,1,512
pair_pair_math500_008_control_ckpt_256_r_08,pair_math500_008,control,256,8,0,512
pair_pair_math500_008_control_ckpt_256_r_09,pair_math500_008,control,256,9,0,501
pair_pair_math500_008_control_ckpt_256_r_10,pair_math500_008,control,256,10,1,475
pair_pair_math500_008_control_ckpt_256_r_11,pair_math500_008,control,256,11,1,512
pair_pair_math500_008_control_ckpt_256_r_12,pair_math500_008,control,256,12,0,512
pair_pair_math500_008_control_ckpt_256_r_13,pair_math500_008,control,256,13,1,512
pair_pair_math500_008_control_ckpt_256_r_14,pair_math500_008,control,256,14,1,470
pair_pair_math500_008_control_ckpt_256_r_15,pair_math500_008,control,256,15,1,512
pair_pair_math500_008_control_ckpt_256_r_16,pair_math500_008,control,256,16,1,512
pair_pair_math500_008_recovery_ckpt_000_r_01,pair_math500_008,recovery,0,1,1,491
pair_pair_math500_008_recovery_ckpt_000_r_02,pair_math500_008,recovery,0,2,0,475
pair_pair_math500_008_recovery_ckpt_000_r_03,pair_math500_008,recovery,0,3,0,471
pair_pair_math500_008_recovery_ckpt_000_r_04,pair_math500_008,recovery,0,4,0,484
pair_pair_math500_008_recovery_ckpt_000_r_05,pair_math500_008,recovery,0,5,1,504
pair_pair_math500_008_recovery_ckpt_000_r_06,pair_math500_008,recovery,0,6,0,512
pair_pair_math500_008_recovery_ckpt_000_r_07,pair_math500_008,recovery,0,7,1,512
pair_pair_math500_008_recovery_ckpt_000_r_08,pair_math500_008,recovery,0,8,0,512
pair_pair_math500_008_recovery_ckpt_000_r_09,pair_math500_008,recovery,0,9,1,425
pair_pair_math500_008_recovery_ckpt_000_r_10,pair_math500_008,recovery,0,10,0,422
pair_pair_math500_008_recovery_ckpt_000_r_11,pair_math500_008,recovery,0,11,1,512
pair_pair_math500_008_recovery_ckpt_000_r_12,pair_math500_008,recovery,0,12,0,450
pair_pair_math500_008_recovery_ckpt_000_r_13,pair_math500_008,recovery,0,13,0,403
pair_pair_math500_008_recovery_ckpt_000_r_14,pair_math500_008,recovery,0,14,1,512
pair_pair_math500_008_recovery_ckpt_000_r_15,pair_math500_008,recovery,0,15,0,483
pair_pair_math500_008_recovery_ckpt_000_r_16,pair_math500_008,recovery,0,16,1,444
pair_pair_math500_008_recovery_ckpt_256_r_01,pair_math500_008,recovery,256,1,1,505
pair_pair_math500_008_recovery_ckpt_256_r_02,pair_math500_008,recovery,256,2,1,486
pair_pair_math500_008_recovery_ckpt_256_r_03,pair_math500_008,recovery,256,3,1,429
pair_pair_math500_008_recovery_ckpt_256_r_04,pair_math500_008,recovery,256,4,0,453
pair_pair_math500_008_recovery_ckpt_256_r_05,pair_math500_008,recovery,256,5,1,445
pair_pair_math500_008_recovery_ckpt_256_r_06,pair_math500_008,recovery,256,6,0,438
pair_pair_math500_008_recovery_ckpt_256_r_07,pair_math500_008,recovery,256,7,1,512
pair_pair_math500_008_recovery_ckpt_256_r_08,pair_math500_008,recovery,256,8,1,512
pair_pair_math500_008_recovery_ckpt_256_r_09,pair_math500_008,recovery,256,9,1,497
pair_pair_math500_008_recovery_ckpt_256_r_10,pair_math500_008,recovery,256,10,0,503
pair_pair_math500_008_recovery_ckpt_256_r_11,pair_math500_008,recovery,256,11,1,512
pair_pair_math500_008_recovery_ckpt_256_r_12,pair_math500_008,recovery,256,12,0,463
pair_pair_math500_008_recovery_ckpt_256_r_13,pair_math500_008,recovery,256,13,1,493
pair_pair_math500_008_recovery_ckpt_256_r_14,pair_math500_008,recovery,256,14,1,512
pair_pair_math500_008_recovery_ckpt_256_r_15,pair_math500_008,recovery,256,15,1,419
pair_pair_math500_008_recovery_ckpt_256_r_16,pair_math500_008,recovery,256,16,1,512
pair_pair_math500_009_control_ckpt_000_r_01,pair_math500_009,control,0,1,1,512
pair_pair_math500_009_control_ckpt_000_r_02,pair_math500_009,control,0,2,1,512
pair_pair_math500_009_control_ckpt_000_r_03,pair_math500_009,control,0,3,1,510
pair_pair_math500_009_control_ckpt_000_r_04,pair_math500_009,control,0,4,0,512
pair_pair_math500_009_control_ckpt_000_r_05,pair_math500_009,control,0,5,0,460
pair_pair_math500_009_control_ckpt_000_r_06,pair_math500_009,control,0,6,0,512
pair_pair_math500_009_control_ckpt_000_r_07,pair_math500_009,control,0,7,0,509
pair_pair_math500_009_control_ckpt_000_r_08,pair_math500_009,control,0,8,1,512
pair_pair_math500_009_control_ckpt_000_r_09,pair_math500_009,control,0,9,0,504
pair_pair_math500_009_control_ckpt_000_r_10,pair_math500_009,control,0,10,0,512
pair_pair_math500_009_control_ckpt_000_r_11,pair_math500_009,control,0,11,1,429
pair_pair_math500_009_control_ckpt_000_r_12,pair_math500_009,control,0,12,1,512
pair_pair_math500_009_control_ckpt_000_r_13,pair_math500_009,control,0,13,1,497
pair_pair_math500_009_control_ckpt_000_r_14,pair_math500_009,control,0,14,0,507
pair_pair_math500_009_control_ckpt_000_r_15,pair_math500_009,control,0,15,1,496
pair_pair_math500_009_control_ckpt_000_r_16,pair_math500_009,control,0,16,1,512
pair_pair_math500_009_control_ckpt_256_r_01,pair_math500_009,control,256,1,1,454
pair_pair_math500_009_control_ckpt_256_r_02,pair_math500_009,control,256,2,1,512
pair_pair_math500_009_control_ckpt_256_r_03,pair_math500_009,control,256,3,1,512
pair_pair_math500_009_control_ckpt_256_r_04,pair_math500_009,control,256,4,0,484
pair_pair_math500_009_control_ckpt_256_r_05,pair_math500_009,control,256,5,0,512
pair_pair_math500_009_control_ckpt_256_r_06,pair_math500_009,control,256,6,1,512
pair_pair_math500_009_control_ckpt_256_r_07,pair_math500_009,control,256,7,1,512
pair_pair_math500_009_control_ckpt_256_r_08,pair_math500_009,control,256,8,0,488
pair_pair_math500_009_control_ckpt_256_r_09,pair_math500_009,control,256,9,1,512
pair_pair_math500_009_control_ckpt_256_r_10,pair_math500_009,control,256,10,1,479
pair_pair_math500_009_control_ckpt_256_r_11,pair_math500_009,control,256,11,1,505
pair_pair_math500_009_control_ckpt_256_r_12,pair_math500_009,control,256,12,0,505
pair_pair_math500_009_control_ckpt_256_r_13,pair_math500_009,control,256,13,0,474
pair_pair_math500_009_control_ckpt_256_r_14,pair_math500_009,control,256,14,1,462
pair_pair_math500_009_control_ckpt_256_r_15,pair_math500_009,control,256,15,1,452
pair_pair_math500_009_control_ckpt_256_r_16,pair_math500_009,control,256,16,1,512
pair_pair_math500_009_recovery_ckpt_000_r_01,pair_math500_009,recovery,0,1,0,512
pair_pair_math500_009_recovery_ckpt_000_r_02,pair_math500_009,recovery,0,2,0,483
pair_pair_math500_009_recovery_ckpt_000_r_03,pair_math500_009,recovery,0,3,0,494
pair_pair_math500_009_recovery_ckpt_000_r_04,pair_math500_009,recovery,0,4,0,490
pair_pair_math500_009_recovery_ckpt_000_r_05,pair_math500_009,recovery,0,5,0,512
pair_pair_math500_009_recovery_ckpt_000_r_06,pair_math500_009,recovery,0,6,0,416
pair_pair_math500_009_recovery_ckpt_000_r_07,pair_math500_009,recovery,0,7,1,459
pair_pair_math500_009_recovery_ckpt_000_r_08,pair_math500_009,recovery,0,8,1,499
pair_pair_math500_009_recovery_ckpt_000_r_09,pair_math500_009,recovery,0,9,0,496
pair_pair_math500_009_recovery_ckpt_000_r_10,pair_math500_009,recovery,0,10,1,483
pair_pair_math500_009_recovery_ckpt_000_r_11,pair_math500_009,recovery,0,11,0,474
pair_pair_math500_009_recovery_ckpt_000_r_12,pair_math500_009,recovery,0,12,0,512
pair_pair_math500_009_recovery_ckpt_000_r_13,pair_math500_009,recovery,0,13,1,482
pair_pair_math500_009_recovery_ckpt_000_r_14,pair_math500_009,recovery,0,14,1,469
pair_pair_math500_009_recovery_ckpt_000_r_15,pair_math500_009,recovery,0,15,0,507
pair_pair_math500_009_recovery_ckpt_000_r_16,pair_math500_009,recovery,0,16,0,382
pair_pair_math500_009_recovery_ckpt_256_r_01,pair_math500_009,recovery,256,1,1,457
pair_pair_math500_009_recovery_ckpt_256_r_02,pair_math500_009,recovery,256,2,1,469
pair_pair_math500_009_recovery_ckpt_256_r_03,pair_math500_009,recovery,256,3,1,478
pair_pair_math500_009_recovery_ckpt_256_r_04,pair_math500_009,recovery,256,4,1,512
pair_pair_math500_009_recovery_ckpt_256_r_05,pair_math500_009,recovery,256,5,1,448
pair_pair_math500_009_recovery_ckpt_256_r_06,pair_math500_009,recovery,256,6,1,512
pair_pair_math500_009_recovery_ckpt_256_r_07,pair_math500_009,recovery,256,7,1,476
pair_pair_math500_009_recovery_ckpt_256_r_08,pair_math500_009,recovery,256,8,0,512
pair_pair_math500_009_recovery_ckpt_256_r_09,pair_math500_009,recovery,256,9,0,495
pair_pair_math500_009_recovery_ckpt_256_r_10,pair_math500_009,recovery,256,10,1,487
pair_pair_math500_009_recovery_ckpt_256_r_11,pair_math500_009,recovery,256,11,0,467
pair_pair_math500_009_recovery_ckpt_256_r_12,pair_math500_009,recovery,256,12,1,512
pair_pair_math500_009_recovery_ckpt_256_r_13,pair_math500_009,recovery,256,13,1,475
pair_pair_math500_009_recovery_ckpt_256_r_14,pair_math500_009,recovery,256,14,1,512
pair_pair_math500_009_recovery_ckpt_256_r_15,pair_math500_009,recovery,256,15,1,475
pair_pair_math500_009_recovery_ckpt_256_r_16,pair_math500_009,recovery,256,16,0,512
pair_pair_math500_010_control_ckpt_000_r_01,pair_math500_010,control,0,1,0,512
pair_pair_math500_010_control_ckpt_000_r_02,pair_math500_010,control,0,2,0,512
pair_pair_math500_010_control_ckpt_000_r_03,pair_math500_010,control,0,3,0,512
pair_pair_math500_010_control_ckpt_000_r_04,pair_math500_010,control,0,4,0,512
pair_pair_math500_010_control_ckpt_000_r_05,pair_math500_010,control,0,5,1,474
pair_pair_math500_010_control_ckpt_000_r_06,pair_math500_010,control,0,6,0,512
pair_pair_math500_010_control_ckpt_000_r_07,pair_math500_010,control,0,7,0,494
pair_pair_math500_010_control_ckpt_000_r_08,pair_math500_010,control,0,8,1,512
pair_pair_math500_010_control_ckpt_000_r_09,pair_math500_010,control,0,9,0,485
pair_pair_math500_010_control_ckpt_000_r_10,pair_math500_010,control,0,10,0,451
pair_pair_math500_010_control_ckpt_000_r_11,pair_math500_010,control,0,11,0,460
pair_pair_math500_010_control_ckpt_000_r_12,pair_math500_010,control,0,12,0,493
pair_pair_math500_010_control_ckpt_000_r_13,pair_math500_010,control,0,13,0,512
pair_pair_math500_010_control_ckpt_000_r_14,pair_math500_010,control,0,14,0,452
pair_pair_math500_010_control_ckpt_000_r_15,pair_math500_010,control,0,15,0,512
pair_pair_math500_010_control_ckpt_000_r_16,pair_math500_010,control,0,16,0,477
pair_pair_math500_010_control_ckpt_256_r_01,pair_math500_010,control,256,1,1,507
pair_pair_math500_010_control_ckpt_256_r_02,pair_math500_010,control,256,2,0,512
pair_pair_math500_010_control_ckpt_256_r_03,pair_math500_010,control,256,3,0,477
pair_pair_math500_010_control_ckpt_256_r_04,pair_math500_010,control,256,4,1,511
pair_pair_math500_010_control_ckpt_256_r_05,pair_math500_010,control,256,5,0,512
pair_pair_math500_010_control_ckpt_256_r_06,pair_math500_010,control,256,6,1,512
pair_pair_math500_010_control_ckpt_256_r_07,pair_math500_010,control,256,7,1,422
pair_pair_math500_010_control_ckpt_256_r_08,pair_math500_010,control,256,8,0,512
pair_pair_math500_010_control_ckpt_256_r_09,pair_math500_010,control,256,9,1,512
pair_pair_math500_010_control_ckpt_256_r_10,pair_math500_010,control,256,10,0,512
pair_pair_math500_010_control_ckpt_256_r_11,pair_math500_010,control,256,11,1,512
pair_pair_math500_010_control_ckpt_256_r_12,pair_math500_010,control,256,12,1,512
pair_pair_math500_010_control_ckpt_256_r_13,pair_math500_010,control,256,13,1,474
pair_pair_math500_010_control_ckpt_256_r_14,pair_math500_010,control,256,14,0,512
pair_pair_math500_010_control_ckpt_256_r_15,pair_math500_010,control,256,15,1,512
pair_pair_math500_010_control_ckpt_256_r_16,pair_math500_010,control,256,16,1,512
pair_pair_math500_010_recovery_ckpt_000_r_01,pair_math500_010,recovery,0,1,1,445
pair_pair_math500_010_recovery_ckpt_000_r_02,pair_math500_010,recovery,0,2,0,504
pair_pair_math500_010_recovery_ckpt_000_r_03,pair_math500_010,recovery,0,3,0,512
pair_pair_math500_010_recovery_ckpt_000_r_04,pair_math500_010,recovery,0,4,1,409
pair_pair_math500_010_recovery_ckpt_000_r_05,pair_math500_010,recovery,0,5,0,489
pair_pair_math500_010_recovery_ckpt_000_r_06,pair_math500_010,recovery,0,6,0,447
pair_pair_math500_010_recovery_ckpt_000_r_07,pair_math500_010,recovery,0,7,0,512
pair_pair_math500_010_recovery_ckpt_000_r_08,pair_math500_010,recovery,0,8,1,512
